아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
yoog**,,24.02.04,아이보리,진핑크,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,48kg,상의 44,원쁠러스원에 가격도 저렴한데 따뜻하고 쫀쫀하고 아주 좋아요!! 이너로 휘뚜루마뚜루 입을 수 있을 것 같네여 몸에 완전 핏되게 입을 수 있어서 더 좋아요
DmkY8a6Z,,24.01.31,아이보리,소라,정사이즈예요,보통이에요,화면과 비슷해요,161cm,51kg,상의 55,"사진은 밝은데 예쁜 블루입니다
회색가디건에 받쳐입기도 좋고,
흰색은 어디든 받쳐입기 좋아요
생각보다 얇아서 한철입고 끝날거같긴한데 이번겨울은 잘 지나갈듯해요"
HkPnSVmV,상위 10%,23.11.05,아이보리,블랙,정사이즈예요,보통이에요,화면과 비슷해요,162cm,57kg,상의 55,겨울이 오니까 이너로 입을려고 여러색 봤눈데 기본티로시키게 됬어요 길이도 적당하고 목도 잘 늘어나서 쉽게 입을수 있을듯해요
xBzbbuNl,상위 15%,23.10.20,아이보리,베이지,정사이즈예요,보통이에요,화면과 비슷해요,163cm,51kg,상의 55,"기본컬러가 없어서 주문해봄!!
시스루 느낌의 얇은 원단인가 싶었는데 적당한 두께감도 있고 속옷도 안 비치고 최고임!"
1F9QXomc,,22.10.30,먹색,코코아,정사이즈예요,보통이에요,화면과 비슷해요,157cm,44kg,상의 55,잘 입고 잇어요 차르르차르르 떨어져서 여기저기 입기 편하구여 색도 무난해사 아무데나 입어도 예쁩니다 잘 샀어요 올겨울 최거템
N2PEhHmF,상위 30%,22.10.28,소라,코코아,정사이즈예요,보통이에요,화면보다 밝아요,167cm,55kg,상의 55,코코아가 생각했던 색이 아니에요. 브라운 색상 절대 아니고 어두운 회색 느낌입니다. 소라색은 화면이랑 비슷해요
aXtpuJCe,,22.09.02,청록,톤다운핑크,정사이즈예요,아주 만족해요,화면보다 밝아요,170cm,54kg,상의 55,"화면보단 살짝 흰끼도는 느낌?
뭔가 더 채도 깊은 색을 원했지만..
살짝쿵 흰끼가 돌고 170센치에 소매가 짧아요ㅠ"
615e****,상위 15%,24.01.03,소라,아이보리,,,,,,,겨쿨인데 색깔 진짜 누무 예뻤어요 엄마가 제 옷 보고 잘 샀다고 칭찬해주셔씀 ㅋㅔ켘 근데 생각보다 많이 얇아서 보온이 되는지는 잘 모르겠어요 추운날에 목폴라 입었는데 목이 엄청 따뜻하진 않은 느낌? 그래도 예쁘니까 만족합니당 ~ 호호
냥냥이이이,,23.12.25,아이보리,블랙,정사이즈예요,보통이에요,화면과 비슷해요,165cm,65kg,상의 66,스판 넉넉하고 아주잘 늘어나요 어차피 안에다가 이너로만 입을 생각으로 산거라 얇은 소재를 찾고잇엇는데 좋은 가격에 잘산거같아요. 목도 엄청 쪼이는 것도 아닌데 목까지 잘 올라오고. 전느슨해서 널널한게 싫거든요
I9NzyxPH,,23.12.12,민트,청록,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 55,원래 민트는 잘 입었는데 목이 넘 늘어나서 새로산김에 청록도 사봤어요 겨울쿨딥분들이 입으면 예쁠거 같아요 시중에 잘 없는 색이라서 맘에 듭니다 한 이년정도 입으니 늘어나더라구요 이년뒤에 다시사죠
vPvQ2Pnn,,23.10.08,아이보리,톤다운핑크,정사이즈예요,보통이에요,화면과 비슷해요,,,,"팔길이도 넘 길지 않고 전체 길이도 넘 길지 않아서 좋아요.
톤다운 핑크는 가을에 잘 어울릴 색깔이에요. 
목티는 항상 애증 관계인데 일단 졸리는 느낌 넘 싫어해서 
입다가 결국 포기하게되는데 요건 입은듯 만듯 해서
좋아요."
kVkFoRy3,상위 15%,22.11.26,크림,먹색,정사이즈예요,별로예요,화면과 비슷해요,158cm,45kg,상의 44,옷 색이 되게 묘해서 예뻐요. 체구가 작은데 적당히 잘 맞아 정말 마음에 들어요. 다만 블랙 재고가 없고 질이 안좋아서 몇번 못 입는다는게 정말 아쉽습니다ㅠ비싸도 질이 더 좋았으면 좋겠어요.
NBRsoVOj,,22.10.05,블랙,크림,정사이즈예요,보통이에요,화면과 비슷해요,160cm,60kg,상의 55,검은색 크림색 두가지 구매했습니다! 크림색은 당연하지만 화이트는 아니고 아이보리? 느낌입니다. 그런데 두껍지 않은 건 알았지만 흰색은 속옷이 많이 비쳐서 단독으로 못입고 위에 뭐 입어야 할 것 같네용
F5NXSYG8,,22.09.17,톤다운핑크,크림,정사이즈예요,보통이에요,화면보다 밝아요,158cm,47kg,상의 55,"가격대비 괜찮아요
가을뮤트라 인디핑크 생각하고 톤다운 핑크샀는데 화면에 보이는 것 보다 빛나는 색깔이라 좀 아쉬웠어요. 크림색 두개살걸 그랬어요
가성비 좋아서 이번 계절 대강대강 잘입을 것 같아요"
LyWffv6V,,24.11.09,코코아,블랙,정사이즈예요,보통이에요,화면과 비슷해요,158cm,48kg,상의 55,"사진하고 색감 비슷해요!
기모없는거로 사서 살짝 얇기는 한데 그래도 따듯하고 좋네요!!! 몇번 입다가 더 추워지면 기모있는 거로 구매해보려구요!"
kCCCbIQ6,상위 25%,24.03.30,먹색,청록,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,68kg,상의 66,두가지 색 모두 생각보다 밝았어요. 색도 너무 예쁘고 배송도 빨랐어서 좋네요. 다양한 컬러가 있어서 다음에 다른 컬러도 구매하려고요!
1tF1tmkS,,24.01.24,아이보리,진핑크,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,54kg,상의 55,이런 목폴라 맘에 드는게 없어서 찾아다녔거둔요?! 근데 젤 싸길래 시켜봤는데 웬걸.!.!?.!.!.!! 짱 부드럽고 몸에 촵 감겨서 조오ㅓ요.. 잘 입겠습미더
kdpDk9Ba,,24.01.14,연그레이,코코아,정사이즈예요,보통이에요,화면과 비슷해요,159cm,48kg,상의 55,"쫀쫀하고 기본템으로 아주 좋아요 그레이 색상이여도 속옷 비침 없었어요
코코아 색상도 기본템으로 아주 좋아요 가을엔 이것만 입어도 이쁠거 같아요"
gwiYQIPp,,24.01.03,소라,아이보리,정사이즈예요,보통이에요,화면과 비슷해요,172cm,56kg,상의 55,목이 좀 쨍겨요 그리고 얇아서 비쳐가지고 이너로 입는게 좋을 것 같아요 완전한겨울에는 춥고 소재는 부들거려서 촉감은 좋은 거 같아요!
nXMHlY3n,,24.01.03,아이보리,블랙,정사이즈예요,보통이에요,화면과 비슷해요,147cm,41kg,상의 44,"두께가 생각보다 얇네요
전에 산거는 기모가 들어있어서 두꺼웠나봐요
대신 보들보들해요
광택이 좀 돌고 구김이 좀 있어요
목이 짧은 편인데 적당하게 주름지면서 감싸줘서 만족합니다"
mRGRgi5H,,23.12.25,아이보리,블랙,정사이즈예요,보통이에요,화면과 비슷해요,155cm,48kg,상의 44,데일리로 입기에 너무 좋구요 가격에 비해 퀄리티가 좋은 편인거 같아서 다른 색상도 도전해보려구요 너무 맘에 들어요 겨울을 따뜻하게 보낼 수 있을꺼 같아요
3kREqn6j,,23.12.21,아이보리,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,44kg,상의 55,기모 있는걸 답답해서 별로 안좋아하는데 이건 가볍고 피부에 닿는 느낌이 차르륵 부드러워요 기본템으로 블랙이랑 화이트 샀는데 둘 다 만족해요 ~
8ouchEos,,23.12.16,민트,블랙,정사이즈예요,보통이에요,화면과 비슷해요,163cm,50kg,상의 55,가성비 너무 좋아용 !! 저렴한데 쫀쫀하구 좋네요오 !! 컬러도 화면이랑 비슷해서 맘에 들어요 !! 올 겨울에 잘 입고 내년에 또 사야징
9Otka66t,,23.12.10,아이보리,톤다운핑크,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,70kg,상의 66,일단 엄청 얇음 속옷라인 잘보이고 살같은거 못잡아줘요.. 근데 어차피 레이어드용으로 사기도 했구 가격도 저렴하구 무엇보다 색깔 마음에 들어용.. 굳굳
hy9P5M95,상위 10%,23.12.09,블랙,베이지,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,48kg,상의 55,"상품 이너티로
검정,베이지 구매했어요
역시제일무난템은 검정 ㅋㅋ
베이지는 좀 내복같아요.. ㅎㅎ
부들부들 질은 조아요! 흰색살까 규민중.."
jSWNCMlV,,23.12.08,아이보리,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,43kg,상의 44,"아무색 겉옷에 다 받쳐입을 수 있을 것 같아요 목도 많이 안 쪼이고 촉감도 좋습니다~~ 목이 짧은 편인데 폴라길이도 좋아요 
혹시 몰라 하나만 샀는데 다른색도 살까싶어요"
QNYAViuQ,상위 20%,23.12.08,아이보리,먹색,정사이즈예요,보통이에요,화면과 비슷해요,167cm,52kg,상의 55,배송이 진짜 빨리와서 너무너무 좋았습니다~ 진짜 보들보들하고 야들야들하고 매일 이너로 받쳐입기 너무너무 좋은 목티에요~ 목부분도 적당히 길고 좋네요~ 많이 파세요~
4ScqaLuI,,23.12.08,먹색,소라,정사이즈예요,보통이에요,화면과 비슷해요,153cm,43kg,상의 44,"어깨선이 약간 안쪽으로 들어가는 편이긴 한데 팔통이 딱붙핏이 아니라 엄청 부해보이지는 않아요
먹색은 이너 아니라 단독으로도 괜찮을 것 같아요"
vV0rsC65,,23.12.07,블랙,블랙,정사이즈예요,보통이에요,화면과 비슷해요,,,,"겨울에 안에 이너로 입을려고 구매했습니당
꼼꼼한 배송에 빠른배송까지 너무감사합니다
저렴하게 두장득템~~~얇지만 두꺼운 겉옷으로
입을거라 괜찮습니당ㅎㅎ"
Jom8w48n,,23.12.04,베이지,브라운,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,50kg,상의 44,"얇지만 이너로 입긴 좋아요~~
겨울옷들이 두껍다보니 오히러 얇아서 전 좋습니다
원단은 부드럽고 부담없이 편하게 입을수 있고 스판이라 더 좋아요"
dalgomiyo,상위 15%,23.12.03,아이보리,아이보리,정사이즈예요,보통이에요,화면과 비슷해요,165cm,53kg,상의 55,"생각보다 얇지만 이너로 좋고 
신축성이 좋아서 목도 답답하지않아요
세번정도 입었는데 보풀도 아직까진 안생겼네요
이정도 가격이면 한철만 입어도 만족하겠어요"
Um7qOi5Q,상위 15%,23.12.02,블랙,네이비,정사이즈예요,보통이에요,화면과 비슷해요,162cm,48kg,상의 55,재질이 부드러워요!! 약간 찰랑찰랑 하는 느낌?? 두께감은 엄청 얇은 편은 아니에여! 네이비가 생각보다 파란빛..? 이 돌아서 좀 아쉬웠어요 ㅠ ㅠ
zfk9hIy1,,23.11.30,소라,네이비,정사이즈예요,보통이에요,화면보다 밝아요,166cm,60kg,상의 66,조금 어두운톤의 소라색인줄 알고 구매햇는데 생각보다 밝앗어요 낙낙한 핏을 바랬는데 쫀쫀하고 잘 늘어나고 몸에 촥붙이에요 전체적으로 쏘쏘입니당 이너로 잘 입을듯해요
tWEfirR3,상위 25%,23.11.25,아이보리,블랙,정사이즈예요,보통이에요,화면과 비슷해요,,,,아직 입어보지는 않았는데 옷 촉감은 진짜 부드럽고 찰랑찰랑 거려요 !! 이번 겨울에 따뜻하게 잘 입고 다닐 것 같은데 보풀만 안 일어나길 바랍니당
N57Lbylm,,23.11.23,블랙,아이보리,정사이즈예요,보통이에요,화면과 비슷해요,156cm,48kg,상의 55,"엄청 얇기는 하지만 재질이 괜찮은거 같아요! 
이너로 입으니까 따뜻하고 가벼워서 만족합니다.
저렴한 가격에 잘산거 같아요.
흰색은 확실히 많이비춰서 이너로만 입어야 할꺼 같습니당"
tn04**,상위 25%,23.11.22,소라,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,56kg,상의 66,"소재가 쫀쫀하고 비침이 없어서 좋아요.
안에 블랙속옷 입었는데 안비쳐요. 
화이트입었으면 좀 비칠수도 있겠지만 
소라색은 안비치네요.
소재 좋아서 다른컬러 더 쟁여둬야겠어요"
dI8Hy4RG,,23.11.20,블랙,톤다운핑크,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,48kg,상의 55,보들보들해서 피부에 닿는 느낌도 좋고 두께도 적당히 얇아서 목도 안 불편해요 색도 다 예뻐서 몇개 더 사고싶어요 다들 많이 사세요!~~
FCO98kaM,,23.11.18,민트,톤다운핑크,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,44kg,상의 44,보들보들하고 이너로 입기도 좋아서 니트랑 매치시켜서 입었는데 넘 이뻐용 겨울 봄 가을까지 입을수잇을것같아용 색별로 장만해두면 좋을템
DbfYaceK,,23.11.18,아이보리,코코아,정사이즈예요,보통이에요,화면과 비슷해요,161cm,58kg,상의 55,색상은 맘에들었어요! 근데 코코아색에 한쪽팔 마감이 조금 엉망이긴 했어요 실밥 다 풀리고 ㅠ 아쉽긴했는데 어차피 안에 받쳐 입을거라 걍 입을려고요 휘뚤마뚤 잘 입을듯
FCO98kaM,,23.11.18,베이지,코코아,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,44kg,상의 44,보들보들하고 이너로 입기도 좋아서 니트랑 매치시켜서 입었는데 넘 이뻐용 겨울 봄 가을까지 입을수잇을것같아용 색별로 장만해두면 좋을템
2tvHT9hE,,23.11.16,블랙,와인,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,59kg,상의 55,니트랑 같이 입으면 이뻐요! 따땃하니 올겨울 잘 입고 다니겠네요 무난템으로 깔별로 소지하고 있으면 좋을 것 같아요! 먼지도 많이 달라붙지는 않아요
82PXE7pD,,23.11.12,아이보리,블랙,정사이즈예요,보통이에요,화면과 비슷해요,160cm,49kg,상의 44,"먼지가 잘 묻지만 사이즈나 비침 다 좋아요 생각보다 얇아요 깔별로 쟁이고 싶고, 이너로 좋은 것 같아요! 근데 빨면 늘어날 거 같아요"
PmrPDLH8,,23.11.10,베이지,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,54kg,상의 55,"목부분이 조금 타이트하긴했는데 입으면서 늘어날거라 걱정없구요
딱원하는 슬림핏이라서 좋아요 잘산것같아용
번창하세유"
PmrPDLH8,,23.11.10,청록,민트,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,54kg,상의 55,"목부분이 조금 타이트하긴했는데 입으면서 늘어날거라 걱정없구요
딱원하는 슬림핏이라서 좋아요 잘산것같아용
번창하세유"
rzWoyzfO,상위 10%,23.11.02,브라운,블랙,정사이즈예요,보통이에요,화면과 비슷해요,159cm,45kg,상의 55,"기본 목티가 필요해서 구매했어요
가격대비 한철입을 꺼 생각해서 큰 기대는
하지 않았어요! 입을 만 합니다~~ 승모근 부각은
조금이요..미세해서 괜찮습니다
추천해요!"
awAXH9Mz,상위 30%,23.10.26,아이보리,블랙,작아요,보통이에요,화면과 비슷해요,155cm,58kg,상의 55,해마다 사고있는 템이에요 가격이 일단 착해서 부담이 없구 시스루처럼 얇게 비치는 옷인데 이너로 입으면 신경 안 쓰이고 그거 감안해서 코디해 입어도 예쁩니다! 완전 착붙는 슬림핏이에영
5Nsk1iMf,,23.10.21,아이보리,블랙,정사이즈예요,보통이에요,화면과 비슷해요,168cm,49kg,상의 55,사이즈도 너무 타이트하지 않고 적당한 핏이라 이너로 입기 딱 좋아요. 흰색은 생각보다 얇아서 단독으로 입을 땐 나시 입어줘야할 것 같아요. 재질도 부드러워서 좋습니다!
deKyBu3x,,23.10.12,블랙,아이보리,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,48kg,상의 44,"진짜 차르륵 느낌이네용 입었을때 느낌이 너무 좋아용 쫀쫀한데 잘 늘어나고 핏이 일단 촥 감깁니다 너무 만족해용
보풀 잘 안생기는 재질이네요 ㅎㅎ"
슬리나,,23.09.28,소라,먹색,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,47kg,상의 55,가격 대비 퀄리티 좋고 박음질 튼튼합니다. 색깔은 소라색은 보라빛이 한방울 섞인 느낌이에요.(제가 찍은 사진이랑 실물 많이 다릅니다) 먹색은 사진이랑 비슷했어요.
감자민,상위 5%,23.09.16,청록,소라,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,53kg,상의 55,애기 엉덩이마냥 보들보들한 재질.. 이런 건 오프라인에서 자주 샀었는데 온라인 구매 성공한 건 처음입니다!! 진짜 예뻐요 스판도 좋고 입어보니 빨리 가을이 와서 입고 싶네요 ~~
Lxl9A42u,,23.02.22,소라,코코아,정사이즈예요,보통이에요,화면과 비슷해요,162cm,47kg,상의 44,쫀쫀 하고 딱 몸에 붙어서 핏도 예쁘게 나오는 것 같아요 !! 진짜 진짜 예뻐요 근데 소라색은 제가 생각했던 색깔은 아닌 것 같아요 소라 보단 보랏빛? 이 더 강한 느낌이에요
papa******,,23.01.10,베이지,코코아,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,60kg,상의 66,"엄청 부들부들하고 잘 늘어나서 좋았어요🫶🏻
요즘 맨날 이너로 껴입는데 너무너무 좋습니다!
색깔도 딱 맘에 들어서 다른 색으로 재구매하려구요🤗"
02sCsivJ,,22.12.26,소라,톤다운핑크,정사이즈예요,보통이에요,화면과 비슷해요,157cm,49kg,상의 66,"저렴한만큼입니다~ 
살짝 광이돌고 세탁 전에는 목이 길었던 거 같은데 빨고 나니까 목이 짧고 널널해졌어요
오히려 더 좋긴하지만...
마감 보여드려요"
P3fZowI1,,22.11.29,베이지,톤다운핑크,정사이즈예요,보통이에요,화면과 비슷해요,160cm,50kg,상의 55,"겨울 다가오면 매년 한번씩 구매하는데
레이어드 해서 입기에 딱 좋아요
블랙앤화이트만 사 봤는데 이번엔 다른 색 구매해서 보니까 약간 유광이라서 아쉽긴한데 그래도 이쁘긴해요"
1F9QXomc,,22.10.30,베이지,크림,정사이즈예요,보통이에요,화면과 비슷해요,157cm,44kg,상의 55,아주 잘샀어요 여기저기 입기 편하고 목도 편해사 아즈 젛아여 다른 색들더 구매할 예정입니다!! 강추에여 여기 기본티들이 다 한철입기 괜춘
FU7Aduge,,22.09.03,브라운,먹색,정사이즈예요,아주 만족해요,화면과 비슷해요,152cm,46kg,상의 55,가격이 저렴해서 걱정했는데 그 걱정이 무색하게 너무 만족스러워요ㅠㅠ 목부분도 짱짱하니 튼튼해보이고 색도 이쁘네요 나중에 다른색으로 더 살려구요!
grNUtq5D,,22.04.06,아이보리,코코아,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,46kg,상의 55,"화면에는 안 담기는데 소재가 생각보다 고급스러워보이는?? 느낌이라 만족했습니다
이너로 받쳐입기도 단독으로 입기도 좋은 폴라티 였네요!"
M8t0U62y,상위 25%,22.04.06,크림,블랙,정사이즈예요,보통이에요,화면과 비슷해요,168cm,52kg,상의 55,너무 타이트하지 않아서 좋아요! 부들보들해서 안입은거같이 편하고 가벼워오ㅎㅎ 그치만 너무 얇지도 않아요! 블랙은 당연히 안비치지만 밝은색은 살짝 비침이 있어요
CvEIoX6M,,22.03.20,베이지,코코아,정사이즈예요,보통이에요,화면보다 어두워요,152cm,45kg,상의 44,색감은 화면이랑 비슷해요 코코아는 거의 고동색+회색이라고 할수 있어요 코코아색은 절대 아닙니다 베이지는 스킨색이랑 비슷한거 같아요 옷자체는 부드럽고 좋습니다.
fqRgpkR2,상위 20%,22.03.17,청록,코코아,정사이즈예요,보통이에요,화면과 비슷해요,164cm,56kg,상의 66,"얇지만 보들보들하구 길이감도 딱좋네요!
코코아색은 거의 그레이에 가까워요~^^
지금같은계절에 이너로입기에 딱이예요!
다른색두 사려구요!"
qKyvb1hK,,22.03.13,아이보리,소라,정사이즈예요,보통이에요,화면과 비슷해요,165cm,60kg,상의 66,가격에 비해 훨씬 만족합니당 진짜 입었을때 부들부들하고 팔길이나 총 길이도 마음에 들어요!! 하나 더 주문하려구용 색감도 진짜 이뻐용 특히 소라색!!
SeRyeigR,상위 30%,24.02.21,아이보리,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,178cm,78kg,상의 77,재질은 기대를 안했는데 너무 좋습니다. 따뜻하고 보들보들합니다. 제가 팔이 긴편인데 딱 맞지는 않지만 짧지도 않아서 만족스럽습니다
잼미,상위 10%,24.02.17,아이보리,베이지,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,50kg,상의 55,재질이 얇아서 이너로 받쳐 입기 편하고 좋아요! 목부분도 짱짱해서 잘 안늘어날 것 같아요ㅋㅋ색깔별로 쟁여놨더니 마음이 든든하네유
XuecJFOX,,24.02.17,코코아,톤다운핑크,정사이즈예요,보통이에요,화면보다 어두워요,,,,"아하…이 색감이 생각보다 진하다해야되나 싶은데…
퀄리티도 그냥저냥 그냥 추천…정도
완전개개개개왕왕ㅇ왕추천까진 잘 모르겠어요..
그래도 1+1에 이정도면 심심할때 입게 사놔야겠다 정도임둥"
juli******,상위 30%,24.02.15,아이보리,베이지,정사이즈예요,보통이에요,화면과 비슷해요,157cm,67kg,상의 66,이너티로 입기 되게 좋아요!! 기본이너티가 필요해서 구매했는데 가격 대비 원쁠원에 가성비 최고!! 얇은데 탄탄해서 입기 좋아여 ㅎㅎ
6dq3zzTD,상위 5%,24.02.09,아이보리,연그레이,정사이즈예요,보통이에요,화면과 비슷해요,161cm,52kg,상의 55,목부분 짱짱해요! 다만 몇번 빨면 금방 늘어날 것 같긴합니다.. 저렴해서 감안하고 샀습니다! 이너로 입기 좋고 색감도 다 괜찮아요
audf******,,24.02.06,소라,진핑크,정사이즈예요,아주 만족해요,화면과 비슷해요,172cm,50kg,상의 55,색상은 사진으로 본 색상과 거의 동일해서 너무 마음에 들었어요 :) 박음질도 깔끔하고 면이 부드러워서 잘 입을 것 같아요 :)
O51exDk6,,24.02.04,아이보리,연그레이,정사이즈예요,보통이에요,화면과 비슷해요,161cm,47kg,상의 55,"일단 가격이 너무 착해서 맘에들고
무난히 잘 입을 수 있어요
재질은 얇아서 다 비치지만 
이너로 입기에는 좋아요
추천합니다"
SXhGxJt1,,24.01.25,아이보리,블랙,작아요,보통이에요,화면과 비슷해요,168cm,57kg,상의 55,제가 목이 굵어서 그런지 목이 좀 낑겨용ㅋㅋㅋㅠ 그래도 핏 예쁘고 여성여성해보여서 죠습니다! 저렴하게 잘 산 것 가타여
8gcbBkYZ,,22.03.22,아이보리,코코아,정사이즈예요,보통이에요,화면과 비슷해요,169cm,53kg,상의 55,"첨에 쪼그매서 넘 작은 거 아닌가 햇는데 스판이라 ㅁ죽쭉 잘 늘어나용 ㅎ 근데 후기처럼 엄청 비쳐요 ㅜ 그래두 예븜
목이 약간 헐렁해서 전 반 접어서 입으려구뇽"
안아현,,23.12.19,소라,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,49kg,상의 55,"딱 내가 찾던 i
부들부들 얇고 이너로 입기 딱좋아요
가격대도 저렴해서 휘뚜루 마뚜루 입다가 보내줄 생각이고 다른컬러도 구매하려구해용"
VOB2gBDJ,상위 10%,23.12.17,블랙,먹색,보통이에요,화면과 비슷해요,,166cm,50kg,상의 55,가격 대비 퀄리티 좋아요 다만 먹색은 약간 보라색에 가까운 먹색이라서 약간 잘못하면 촌스러울 수도있는것같아요. 그래도 가격에비해 잘산것같습니다
wisd******,,23.12.09,아이보리,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,50kg,상의 44,자주 입고 다녀요. 원단이 부드러워서 착용감이 좋아요. 검+흰 구매했는데 흰색의 비침을 어느 정도 예상했지만 좀 시스루 같은 느낌이에요. 지나다니는 사람들이 제 속옷 색을 알 것 같아서 이너는 꼭 입어야 돼요.
wuSKpR9s,,23.12.04,아이보리,블랙,정사이즈예요,보통이에요,화면과 비슷해요,,,,살짝 퀄이 떨어지는 느낌이 있었지만 가걱대비 질은 좋은것 같아요 겨울에 맨투맨이나 이너 안에 입어도 예쁘고 날 풀리면 자켓 안에 살짝만 입어도 좋을 것 같아요
ixGep7Jy,,23.12.02,아이보리,블랙,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,69kg,상의 66,"입었을때 허리가 좀 짧은느낌은데
단전까지 내려오고 허리가 좀 긴편이라 상관은없을것같아요 다른분들은
일단 부드럽고 좋았어요
얇아서 받쳐입기 좋았는데
속옷은 좀 비쳐서 이런거 예민하시면 주의하시면 될듯싶어요"
